scope,key,modality,rank,assignment_count,expert
request_layer,tui_model_selection:L46,vision,,110,15.0
request_layer,tui_model_selection:L46,vision,,100,16.0
request_layer,tui_model_selection:L46,vision,,94,17.0
request_layer,tui_model_selection:L46,vision,,80,18.0
request_layer,tui_model_selection:L46,vision,,56,19.0
request_layer,tui_model_selection:L46,vision,,154,20.0
request_layer,tui_model_selection:L46,vision,,148,21.0
request_layer,tui_model_selection:L46,vision,,6,22.0
request_layer,tui_model_selection:L46,vision,,538,23.0
request_layer,tui_model_selection:L46,vision,,1,24.0
request_layer,tui_model_selection:L46,vision,,153,25.0
request_layer,tui_model_selection:L46,vision,,187,26.0
request_layer,tui_model_selection:L46,vision,,6,27.0
request_layer,tui_model_selection:L46,vision,,54,28.0
request_layer,tui_model_selection:L46,vision,,83,29.0
request_layer,tui_model_selection:L46,vision,,22,30.0
request_layer,tui_model_selection:L46,vision,,27,31.0
request_layer,tui_model_selection:L46,vision,,6,32.0
request_layer,tui_model_selection:L46,vision,,159,33.0
request_layer,tui_model_selection:L46,vision,,67,34.0
request_layer,tui_model_selection:L46,vision,,39,35.0
request_layer,tui_model_selection:L46,vision,,27,36.0
request_layer,tui_model_selection:L46,vision,,53,37.0
request_layer,tui_model_selection:L46,vision,,84,38.0
request_layer,tui_model_selection:L46,vision,,13,39.0
request_layer,tui_model_selection:L46,vision,,111,40.0
request_layer,tui_model_selection:L46,vision,,15,41.0
request_layer,tui_model_selection:L46,vision,,24,42.0
request_layer,tui_model_selection:L46,vision,,99,43.0
request_layer,tui_model_selection:L46,vision,,26,44.0
request_layer,tui_model_selection:L46,vision,,48,45.0
request_layer,tui_model_selection:L46,vision,,228,46.0
request_layer,tui_model_selection:L46,vision,,100,47.0
request_layer,tui_model_selection:L46,vision,,263,48.0
request_layer,tui_model_selection:L46,vision,,242,49.0
request_layer,tui_model_selection:L46,vision,,35,50.0
request_layer,tui_model_selection:L46,vision,,87,51.0
request_layer,tui_model_selection:L46,vision,,48,52.0
request_layer,tui_model_selection:L46,vision,,41,53.0
request_layer,tui_model_selection:L46,vision,,136,54.0
request_layer,tui_model_selection:L46,vision,,9,55.0
request_layer,tui_model_selection:L46,vision,,1,56.0
request_layer,tui_model_selection:L46,vision,,2,57.0
request_layer,tui_model_selection:L46,vision,,0,58.0
request_layer,tui_model_selection:L46,vision,,0,59.0
request_layer,tui_model_selection:L46,vision,,36,60.0
request_layer,tui_model_selection:L46,vision,,26,61.0
request_layer,tui_model_selection:L46,vision,,172,62.0
request_layer,tui_model_selection:L46,vision,,49,63.0
request_layer,tui_model_selection:L46,vision,,183,64.0
request_layer,tui_model_selection:L46,vision,,0,65.0
request_layer,tui_model_selection:L46,vision,,98,66.0
request_layer,tui_model_selection:L46,vision,,83,67.0
request_layer,tui_model_selection:L46,vision,,18,68.0
request_layer,tui_model_selection:L46,vision,,92,69.0
request_layer,tui_model_selection:L46,vision,,60,70.0
request_layer,tui_model_selection:L46,vision,,32,71.0
request_layer,tui_model_selection:L46,vision,,0,72.0
request_layer,tui_model_selection:L46,vision,,1,73.0
request_layer,tui_model_selection:L46,vision,,116,74.0
request_layer,tui_model_selection:L46,vision,,25,75.0
request_layer,tui_model_selection:L46,vision,,35,76.0
request_layer,tui_model_selection:L46,vision,,21,77.0
request_layer,tui_model_selection:L46,vision,,0,78.0
request_layer,tui_model_selection:L46,vision,,65,79.0
request_layer,tui_model_selection:L46,vision,,0,80.0
request_layer,tui_model_selection:L46,vision,,175,81.0
request_layer,tui_model_selection:L46,vision,,32,82.0
request_layer,tui_model_selection:L46,vision,,273,83.0
request_layer,tui_model_selection:L46,vision,,9,84.0
request_layer,tui_model_selection:L46,vision,,81,85.0
request_layer,tui_model_selection:L46,vision,,65,86.0
request_layer,tui_model_selection:L46,vision,,0,87.0
request_layer,tui_model_selection:L46,vision,,135,88.0
request_layer,tui_model_selection:L46,vision,,58,89.0
request_layer,tui_model_selection:L46,vision,,134,90.0
request_layer,tui_model_selection:L46,vision,,208,91.0
request_layer,tui_model_selection:L46,vision,,78,92.0
request_layer,tui_model_selection:L46,vision,,65,93.0
request_layer,tui_model_selection:L46,vision,,54,94.0
request_layer,tui_model_selection:L46,vision,,0,95.0
request_layer,tui_model_selection:L46,vision,,89,96.0
request_layer,tui_model_selection:L46,vision,,34,97.0
request_layer,tui_model_selection:L46,vision,,11,98.0
request_layer,tui_model_selection:L46,vision,,100,99.0
request_layer,tui_model_selection:L46,vision,,104,100.0
request_layer,tui_model_selection:L46,vision,,11,101.0
request_layer,tui_model_selection:L46,vision,,205,102.0
request_layer,tui_model_selection:L46,vision,,34,103.0
request_layer,tui_model_selection:L46,vision,,36,104.0
request_layer,tui_model_selection:L46,vision,,14,105.0
request_layer,tui_model_selection:L46,vision,,69,106.0
request_layer,tui_model_selection:L46,vision,,173,107.0
request_layer,tui_model_selection:L46,vision,,0,108.0
request_layer,tui_model_selection:L46,vision,,68,109.0
request_layer,tui_model_selection:L46,vision,,133,110.0
request_layer,tui_model_selection:L46,vision,,83,111.0
request_layer,tui_model_selection:L46,vision,,64,112.0
request_layer,tui_model_selection:L46,vision,,108,113.0
request_layer,tui_model_selection:L46,vision,,34,114.0
request_layer,tui_model_selection:L46,vision,,9,115.0
request_layer,tui_model_selection:L46,vision,,27,116.0
request_layer,tui_model_selection:L46,vision,,21,117.0
request_layer,tui_model_selection:L46,vision,,75,118.0
request_layer,tui_model_selection:L46,vision,,71,119.0
request_layer,tui_model_selection:L46,vision,,5,120.0
request_layer,tui_model_selection:L46,vision,,0,121.0
request_layer,tui_model_selection:L46,vision,,55,122.0
request_layer,tui_model_selection:L46,vision,,145,123.0
request_layer,tui_model_selection:L46,vision,,26,124.0
request_layer,tui_model_selection:L46,vision,,22,125.0
request_layer,tui_model_selection:L46,vision,,33,126.0
request_layer,tui_model_selection:L46,vision,,59,127.0
request_layer,tui_model_selection:L47,vision,0.0,2878,
request_layer,tui_model_selection:L47,vision,1.0,2847,
request_layer,tui_model_selection:L47,vision,2.0,1355,
request_layer,tui_model_selection:L47,vision,3.0,2960,
request_layer,tui_model_selection:L47,vision,,60,0.0
request_layer,tui_model_selection:L47,vision,,149,1.0
request_layer,tui_model_selection:L47,vision,,145,2.0
request_layer,tui_model_selection:L47,vision,,114,3.0
request_layer,tui_model_selection:L47,vision,,29,4.0
request_layer,tui_model_selection:L47,vision,,300,5.0
request_layer,tui_model_selection:L47,vision,,123,6.0
request_layer,tui_model_selection:L47,vision,,47,7.0
request_layer,tui_model_selection:L47,vision,,28,8.0
request_layer,tui_model_selection:L47,vision,,30,9.0
request_layer,tui_model_selection:L47,vision,,121,10.0
request_layer,tui_model_selection:L47,vision,,24,11.0
request_layer,tui_model_selection:L47,vision,,35,12.0
request_layer,tui_model_selection:L47,vision,,1,13.0
request_layer,tui_model_selection:L47,vision,,183,14.0
request_layer,tui_model_selection:L47,vision,,13,15.0
request_layer,tui_model_selection:L47,vision,,503,16.0
request_layer,tui_model_selection:L47,vision,,63,17.0
request_layer,tui_model_selection:L47,vision,,33,18.0
request_layer,tui_model_selection:L47,vision,,99,19.0
request_layer,tui_model_selection:L47,vision,,72,20.0
request_layer,tui_model_selection:L47,vision,,16,21.0
request_layer,tui_model_selection:L47,vision,,102,22.0
request_layer,tui_model_selection:L47,vision,,130,23.0
request_layer,tui_model_selection:L47,vision,,84,24.0
request_layer,tui_model_selection:L47,vision,,118,25.0
request_layer,tui_model_selection:L47,vision,,46,26.0
request_layer,tui_model_selection:L47,vision,,54,27.0
request_layer,tui_model_selection:L47,vision,,50,28.0
request_layer,tui_model_selection:L47,vision,,0,29.0
request_layer,tui_model_selection:L47,vision,,80,30.0
request_layer,tui_model_selection:L47,vision,,26,31.0
request_layer,tui_model_selection:L47,vision,,16,32.0
request_layer,tui_model_selection:L47,vision,,28,33.0
request_layer,tui_model_selection:L47,vision,,18,34.0
request_layer,tui_model_selection:L47,vision,,17,35.0
request_layer,tui_model_selection:L47,vision,,91,36.0
request_layer,tui_model_selection:L47,vision,,112,37.0
request_layer,tui_model_selection:L47,vision,,188,38.0
request_layer,tui_model_selection:L47,vision,,152,39.0
request_layer,tui_model_selection:L47,vision,,0,40.0
request_layer,tui_model_selection:L47,vision,,177,41.0
request_layer,tui_model_selection:L47,vision,,223,42.0
request_layer,tui_model_selection:L47,vision,,0,43.0
request_layer,tui_model_selection:L47,vision,,83,44.0
request_layer,tui_model_selection:L47,vision,,52,45.0
request_layer,tui_model_selection:L47,vision,,166,46.0
request_layer,tui_model_selection:L47,vision,,8,47.0
request_layer,tui_model_selection:L47,vision,,127,48.0
request_layer,tui_model_selection:L47,vision,,15,49.0
request_layer,tui_model_selection:L47,vision,,285,50.0
request_layer,tui_model_selection:L47,vision,,1,51.0
request_layer,tui_model_selection:L47,vision,,57,52.0
request_layer,tui_model_selection:L47,vision,,62,53.0
request_layer,tui_model_selection:L47,vision,,112,54.0
request_layer,tui_model_selection:L47,vision,,150,55.0
request_layer,tui_model_selection:L47,vision,,0,56.0
request_layer,tui_model_selection:L47,vision,,145,57.0
request_layer,tui_model_selection:L47,vision,,60,58.0
request_layer,tui_model_selection:L47,vision,,34,59.0
request_layer,tui_model_selection:L47,vision,,243,60.0
request_layer,tui_model_selection:L47,vision,,86,61.0
request_layer,tui_model_selection:L47,vision,,129,62.0
request_layer,tui_model_selection:L47,vision,,10,63.0
request_layer,tui_model_selection:L47,vision,,2,64.0
request_layer,tui_model_selection:L47,vision,,78,65.0
request_layer,tui_model_selection:L47,vision,,23,66.0
request_layer,tui_model_selection:L47,vision,,107,67.0
request_layer,tui_model_selection:L47,vision,,0,68.0
request_layer,tui_model_selection:L47,vision,,58,69.0
request_layer,tui_model_selection:L47,vision,,0,70.0
request_layer,tui_model_selection:L47,vision,,11,71.0
request_layer,tui_model_selection:L47,vision,,100,72.0
request_layer,tui_model_selection:L47,vision,,60,73.0
request_layer,tui_model_selection:L47,vision,,166,74.0
request_layer,tui_model_selection:L47,vision,,0,75.0
request_layer,tui_model_selection:L47,vision,,129,76.0
request_layer,tui_model_selection:L47,vision,,40,77.0
request_layer,tui_model_selection:L47,vision,,10,78.0
request_layer,tui_model_selection:L47,vision,,77,79.0
request_layer,tui_model_selection:L47,vision,,15,80.0
request_layer,tui_model_selection:L47,vision,,0,81.0
request_layer,tui_model_selection:L47,vision,,56,82.0
request_layer,tui_model_selection:L47,vision,,85,83.0
request_layer,tui_model_selection:L47,vision,,2,84.0
request_layer,tui_model_selection:L47,vision,,16,85.0
request_layer,tui_model_selection:L47,vision,,12,86.0
request_layer,tui_model_selection:L47,vision,,28,87.0
request_layer,tui_model_selection:L47,vision,,18,88.0
request_layer,tui_model_selection:L47,vision,,72,89.0
request_layer,tui_model_selection:L47,vision,,38,90.0
request_layer,tui_model_selection:L47,vision,,0,91.0
request_layer,tui_model_selection:L47,vision,,21,92.0
request_layer,tui_model_selection:L47,vision,,29,93.0
request_layer,tui_model_selection:L47,vision,,89,94.0
request_layer,tui_model_selection:L47,vision,,13,95.0
request_layer,tui_model_selection:L47,vision,,15,96.0
request_layer,tui_model_selection:L47,vision,,72,97.0
request_layer,tui_model_selection:L47,vision,,169,98.0
request_layer,tui_model_selection:L47,vision,,54,99.0
request_layer,tui_model_selection:L47,vision,,0,100.0
request_layer,tui_model_selection:L47,vision,,113,101.0
request_layer,tui_model_selection:L47,vision,,23,102.0
request_layer,tui_model_selection:L47,vision,,107,103.0
request_layer,tui_model_selection:L47,vision,,136,104.0
request_layer,tui_model_selection:L47,vision,,141,105.0
request_layer,tui_model_selection:L47,vision,,100,106.0
request_layer,tui_model_selection:L47,vision,,25,107.0
request_layer,tui_model_selection:L47,vision,,179,108.0
request_layer,tui_model_selection:L47,vision,,325,109.0
request_layer,tui_model_selection:L47,vision,,112,110.0
request_layer,tui_model_selection:L47,vision,,13,111.0
request_layer,tui_model_selection:L47,vision,,61,112.0
request_layer,tui_model_selection:L47,vision,,4,113.0
request_layer,tui_model_selection:L47,vision,,216,114.0
request_layer,tui_model_selection:L47,vision,,122,115.0
request_layer,tui_model_selection:L47,vision,,130,116.0
request_layer,tui_model_selection:L47,vision,,20,117.0
request_layer,tui_model_selection:L47,vision,,22,118.0
request_layer,tui_model_selection:L47,vision,,90,119.0
request_layer,tui_model_selection:L47,vision,,12,120.0
request_layer,tui_model_selection:L47,vision,,64,121.0
request_layer,tui_model_selection:L47,vision,,114,122.0
request_layer,tui_model_selection:L47,vision,,15,123.0
request_layer,tui_model_selection:L47,vision,,238,124.0
request_layer,tui_model_selection:L47,vision,,103,125.0
request_layer,tui_model_selection:L47,vision,,159,126.0
request_layer,tui_model_selection:L47,vision,,6,127.0
request,fast_gptq,vision,0.0,155569,
request,fast_gptq,vision,1.0,155497,
request,fast_gptq,vision,2.0,147678,
request,fast_gptq,vision,3.0,151432,
request,fast_gptq,vision,,4914,0.0
request,fast_gptq,vision,,4593,1.0
request,fast_gptq,vision,,3799,2.0
request,fast_gptq,vision,,4960,3.0
request,fast_gptq,vision,,4583,4.0
request,fast_gptq,vision,,5422,5.0
request,fast_gptq,vision,,4394,6.0
request,fast_gptq,vision,,5457,7.0
request,fast_gptq,vision,,3675,8.0
request,fast_gptq,vision,,4882,9.0
request,fast_gptq,vision,,2790,10.0
request,fast_gptq,vision,,4940,11.0
request,fast_gptq,vision,,4628,12.0
request,fast_gptq,vision,,3778,13.0
request,fast_gptq,vision,,4296,14.0
request,fast_gptq,vision,,3658,15.0
request,fast_gptq,vision,,4559,16.0
request,fast_gptq,vision,,2909,17.0
request,fast_gptq,vision,,5430,18.0
request,fast_gptq,vision,,6807,19.0
request,fast_gptq,vision,,4845,20.0
request,fast_gptq,vision,,4179,21.0
request,fast_gptq,vision,,4705,22.0
request,fast_gptq,vision,,5058,23.0
request,fast_gptq,vision,,4575,24.0
request,fast_gptq,vision,,5200,25.0
request,fast_gptq,vision,,4236,26.0
request,fast_gptq,vision,,6599,27.0
request,fast_gptq,vision,,6556,28.0
request,fast_gptq,vision,,5589,29.0
request,fast_gptq,vision,,8989,30.0
request,fast_gptq,vision,,4564,31.0
request,fast_gptq,vision,,6668,32.0
request,fast_gptq,vision,,5032,33.0
request,fast_gptq,vision,,6359,34.0
request,fast_gptq,vision,,5598,35.0
request,fast_gptq,vision,,6665,36.0
request,fast_gptq,vision,,5165,37.0
request,fast_gptq,vision,,3871,38.0
request,fast_gptq,vision,,3553,39.0
request,fast_gptq,vision,,3599,40.0
request,fast_gptq,vision,,6167,41.0
request,fast_gptq,vision,,4611,42.0
request,fast_gptq,vision,,6390,43.0
request,fast_gptq,vision,,3918,44.0
request,fast_gptq,vision,,6475,45.0
request,fast_gptq,vision,,5283,46.0
request,fast_gptq,vision,,4768,47.0
request,fast_gptq,vision,,3223,48.0
request,fast_gptq,vision,,7299,49.0
request,fast_gptq,vision,,3783,50.0
request,fast_gptq,vision,,3341,51.0
request,fast_gptq,vision,,4062,52.0
request,fast_gptq,vision,,2706,53.0
request,fast_gptq,vision,,4529,54.0
request,fast_gptq,vision,,4100,55.0
request,fast_gptq,vision,,4005,56.0
request,fast_gptq,vision,,5045,57.0
request,fast_gptq,vision,,4404,58.0
request,fast_gptq,vision,,6545,59.0
request,fast_gptq,vision,,4424,60.0
request,fast_gptq,vision,,4456,61.0
request,fast_gptq,vision,,3730,62.0
request,fast_gptq,vision,,5723,63.0
request,fast_gptq,vision,,5074,64.0
request,fast_gptq,vision,,5665,65.0
request,fast_gptq,vision,,4692,66.0
